held_out,shape,arm,target,pds,reach,has_neighbour_5kb
orion_hek293t,t19,cis_replace_5kb,TWF2,0.5812274368231047,0.0,True
orion_hek293t,t19,cis_replace_5kb,TXNDC16,0.9097472924187726,0.01098901098901099,True
orion_hek293t,t19,cis_replace_5kb,UPF3B,0.8844765342960289,0.0,False
orion_hek293t,t19,cis_replace_5kb,UROS,0.7725631768953068,0.022900763358778626,True
orion_hek293t,t19,cis_replace_5kb,USP28,0.2563176895306859,0.0,False
orion_hek293t,t19,cis_replace_5kb,VIM,0.46570397111913353,0.0,False
orion_hek293t,t19,cis_replace_5kb,WBP4,0.9927797833935018,0.18867924528301888,True
orion_hek293t,t19,cis_replace_5kb,YIPF6,0.8700361010830325,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZBTB34,0.25992779783393505,0.05128205128205128,False
orion_hek293t,t19,cis_replace_5kb,ZBTB41,0.4223826714801444,0.020833333333333332,False
orion_hek293t,t19,cis_replace_5kb,ZBTB48,0.9891696750902527,0.04672897196261682,False
orion_hek293t,t19,cis_replace_5kb,ZC2HC1A,0.38267148014440433,0.009433962264150943,False
orion_hek293t,t19,cis_replace_5kb,ZC3HAV1,0.6173285198555957,0.017543859649122806,True
orion_hek293t,t19,cis_replace_5kb,ZDHHC12,0.02527075812274371,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZDHHC4,1.0,0.046511627906976744,False
orion_hek293t,t19,cis_replace_5kb,ZFP62,0.9783393501805054,0.11627906976744186,False
orion_hek293t,t19,cis_replace_5kb,ZHX3,0.592057761732852,0.05128205128205128,False
orion_hek293t,t19,cis_replace_5kb,ZKSCAN1,0.8122743682310469,0.046511627906976744,False
orion_hek293t,t19,cis_replace_5kb,ZKSCAN2,0.33574007220216606,0.022222222222222223,False
orion_hek293t,t19,cis_replace_5kb,ZKSCAN3,0.4729241877256317,0.024390243902439025,False
orion_hek293t,t19,cis_replace_5kb,ZNF16,0.776173285198556,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF174,0.4693140794223827,0.0,True
orion_hek293t,t19,cis_replace_5kb,ZNF22,0.8339350180505415,0.021739130434782608,False
orion_hek293t,t19,cis_replace_5kb,ZNF25,0.19494584837545126,0.018867924528301886,False
orion_hek293t,t19,cis_replace_5kb,ZNF251,0.6028880866425993,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF280C,0.8664259927797834,0.08333333333333333,False
orion_hek293t,t19,cis_replace_5kb,ZNF282,0.9494584837545126,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF32,0.11913357400722024,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF324,0.6859205776173285,0.022222222222222223,False
orion_hek293t,t19,cis_replace_5kb,ZNF397,0.6931407942238268,0.023255813953488372,False
orion_hek293t,t19,cis_replace_5kb,ZNF410,0.9711191335740073,0.2222222222222222,False
orion_hek293t,t19,cis_replace_5kb,ZNF444,0.9133574007220217,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF462,0.9963898916967509,0.05660377358490566,False
orion_hek293t,t19,cis_replace_5kb,ZNF496,0.20216606498194944,0.018518518518518517,True
orion_hek293t,t19,cis_replace_5kb,ZNF507,1.0,0.32323232323232326,False
orion_hek293t,t19,cis_replace_5kb,ZNF514,0.9097472924187726,0.0196078431372549,True
orion_hek293t,t19,cis_replace_5kb,ZNF526,0.4981949458483754,0.0,True
orion_hek293t,t19,cis_replace_5kb,ZNF530,0.3140794223826715,0.008771929824561403,False
orion_hek293t,t19,cis_replace_5kb,ZNF543,0.5306859205776173,0.08108108108108109,False
orion_hek293t,t19,cis_replace_5kb,ZNF627,0.7545126353790614,0.0,True
orion_hek293t,t19,cis_replace_5kb,ZNF628,0.7689530685920578,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF641,0.36101083032490977,0.02564102564102564,False
orion_hek293t,t19,cis_replace_5kb,ZNF670,0.4476534296028881,0.009523809523809525,False
orion_hek293t,t19,cis_replace_5kb,ZNF714,0.7870036101083032,0.017241379310344827,False
orion_hek293t,t19,cis_replace_5kb,ZNF740,0.7328519855595668,0.018867924528301886,True
orion_hek293t,t19,cis_replace_5kb,ZNF768,0.0036101083032491488,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF777,0.6750902527075813,0.18181818181818182,False
orion_hek293t,t19,cis_replace_5kb,ZNF783,0.3790613718411552,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF784,0.31046931407942235,0.0,True
orion_hek293t,t19,cis_replace_5kb,ZNF786,0.4476534296028881,0.0,False
orion_hek293t,t19,cis_replace_5kb,ZNF821,0.9963898916967509,0.016129032258064516,False
orion_hek293t,t19,cis_min_5kb,ACLY,0.9891696750902527,0.002354788069073783,True
orion_hek293t,t19,cis_min_5kb,ADNP,0.9927797833935018,0.14925373134328357,False
orion_hek293t,t19,cis_min_5kb,AGO1,0.9169675090252708,0.038461538461538464,False
orion_hek293t,t19,cis_min_5kb,AKAP1,0.4693140794223827,0.014084507042253521,False
orion_hek293t,t19,cis_min_5kb,AKT2,0.9711191335740073,0.08450704225352113,False
orion_hek293t,t19,cis_min_5kb,ALG12,0.8844765342960289,0.044444444444444446,True
orion_hek293t,t19,cis_min_5kb,ANKZF1,0.8844765342960289,0.024390243902439025,True
orion_hek293t,t19,cis_min_5kb,ANP32B,0.7111913357400722,0.0,False
orion_hek293t,t19,cis_min_5kb,AP2A2,0.5776173285198556,0.0,False
orion_hek293t,t19,cis_min_5kb,API5,0.6245487364620939,0.041666666666666664,False
orion_hek293t,t19,cis_min_5kb,ARL14EP,0.7436823104693141,0.18867924528301888,False
orion_hek293t,t19,cis_min_5kb,ASCC2,0.014440433212996373,0.03741496598639456,False
orion_hek293t,t19,cis_min_5kb,BCKDK,0.21660649819494582,0.03125,False
orion_hek293t,t19,cis_min_5kb,BCL6,0.9169675090252708,0.0,False
orion_hek293t,t19,cis_min_5kb,BCL7C,0.5992779783393503,0.0,True
orion_hek293t,t19,cis_min_5kb,BRD1,0.20216606498194944,0.0,False
orion_hek293t,t19,cis_min_5kb,BRPF1,1.0,0.014285714285714285,False
orion_hek293t,t19,cis_min_5kb,CAND1,0.6389891696750902,0.00975609756097561,False
orion_hek293t,t19,cis_min_5kb,CAPRIN2,0.7870036101083032,0.005847953216374269,False
orion_hek293t,t19,cis_min_5kb,CARM1,1.0,0.549618320610687,False
orion_hek293t,t19,cis_min_5kb,CAT,0.3898916967509025,0.0,False
orion_hek293t,t19,cis_min_5kb,CCDC112,0.018050541516245522,0.0,False
orion_hek293t,t19,cis_min_5kb,CHD3,0.6389891696750902,0.0,True
orion_hek293t,t19,cis_min_5kb,CHD6,0.9675090252707581,0.04838709677419355,False
orion_hek293t,t19,cis_min_5kb,CHKB,0.05054151624548742,0.0,True
orion_hek293t,t19,cis_min_5kb,CLCN6,0.855595667870036,0.17857142857142858,True
orion_hek293t,t19,cis_min_5kb,COIL,0.21299638989169678,0.0,False
orion_hek293t,t19,cis_min_5kb,COMMD8,0.7833935018050542,0.07894736842105263,False
orion_hek293t,t19,cis_min_5kb,COQ10B,0.8411552346570397,0.016129032258064516,False
orion_hek293t,t19,cis_min_5kb,CSNK2A1,1.0,0.0641025641025641,False
orion_hek293t,t19,cis_min_5kb,CYTH2,0.2310469314079422,0.08823529411764706,False
orion_hek293t,t19,cis_min_5kb,DBF4B,0.592057761732852,0.0,False
orion_hek293t,t19,cis_min_5kb,DBN1,0.6606498194945849,0.08163265306122448,False
orion_hek293t,t19,cis_min_5kb,DCAF16,0.5415162454873645,0.09615384615384616,True
orion_hek293t,t19,cis_min_5kb,DCP2,1.0,0.09326424870466321,False
orion_hek293t,t19,cis_min_5kb,DDHD1,0.9169675090252708,0.02531645569620253,False
orion_hek293t,t19,cis_min_5kb,DEAF1,0.49097472924187724,0.009041591320072333,False
orion_hek293t,t19,cis_min_5kb,DEK,0.4223826714801444,0.008,False
orion_hek293t,t19,cis_min_5kb,DHRS1,0.9711191335740073,0.015625,True
orion_hek293t,t19,cis_min_5kb,DHX35,0.8844765342960289,0.022988505747126436,False
orion_hek293t,t19,cis_min_5kb,DLAT,0.33574007220216606,0.005128205128205128,False
orion_hek293t,t19,cis_min_5kb,DMTF1,0.9350180505415162,0.005780346820809248,False
orion_hek293t,t19,cis_min_5kb,DNTTIP1,0.6209386281588447,0.04225352112676056,True
orion_hek293t,t19,cis_min_5kb,DRG2,0.8953068592057761,0.025,False
orion_hek293t,t19,cis_min_5kb,DTNBP1,0.7364620938628159,0.0,False
orion_hek293t,t19,cis_min_5kb,DVL3,0.6101083032490975,0.06451612903225806,False
orion_hek293t,t19,cis_min_5kb,E2F1,0.7833935018050542,0.09090909090909091,False
orion_hek293t,t19,cis_min_5kb,EAPP,0.47653429602888087,0.01639344262295082,False
orion_hek293t,t19,cis_min_5kb,EEF1A2,0.7509025270758123,0.02586206896551724,False
orion_hek293t,t19,cis_min_5kb,ELK1,0.9530685920577617,0.03125,False
orion_hek293t,t19,cis_min_5kb,EPC2,0.924187725631769,0.0,False
orion_hek293t,t19,cis_min_5kb,EPM2AIP1,0.25992779783393505,0.014492753623188406,True
orion_hek293t,t19,cis_min_5kb,EZH2,0.7942238267148014,0.0196078431372549,False
orion_hek293t,t19,cis_min_5kb,FAM120A,0.9963898916967509,0.021538461538461538,True
orion_hek293t,t19,cis_min_5kb,FCGRT,0.20938628158844763,0.13513513513513514,False
orion_hek293t,t19,cis_min_5kb,FHL3,0.5667870036101084,0.02702702702702703,True
orion_hek293t,t19,cis_min_5kb,FOXN2,1.0,0.631578947368421,False
orion_hek293t,t19,cis_min_5kb,FOXO4,0.3646209386281588,0.028846153846153848,False
orion_hek293t,t19,cis_min_5kb,FUBP3,0.9927797833935018,0.08571428571428572,False
orion_hek293t,t19,cis_min_5kb,FXYD5,0.631768953068592,0.0,False
orion_hek293t,t19,cis_min_5kb,FZD2,0.6859205776173285,0.0,False
orion_hek293t,t19,cis_min_5kb,GIGYF2,1.0,0.032520325203252036,False
orion_hek293t,t19,cis_min_5kb,GLI3,0.9963898916967509,0.015151515151515152,False
orion_hek293t,t19,cis_min_5kb,GMEB2,0.9963898916967509,0.049019607843137254,False
orion_hek293t,t19,cis_min_5kb,GPATCH8,1.0,0.003929273084479371,False
orion_hek293t,t19,cis_min_5kb,GRAMD1A,0.4115523465703971,0.0,False
orion_hek293t,t19,cis_min_5kb,GTF2IRD1,0.516245487364621,0.0,False
orion_hek293t,t19,cis_min_5kb,HDAC1,0.25992779783393505,0.006389776357827476,False
orion_hek293t,t19,cis_min_5kb,HDAC8,0.9927797833935018,0.04477611940298507,False
orion_hek293t,t19,cis_min_5kb,HEATR6,0.9927797833935018,0.014634146341463415,False
orion_hek293t,t19,cis_min_5kb,HMGN3,0.09025270758122739,0.025,False
orion_hek293t,t19,cis_min_5kb,HMGN4,0.3393501805054152,0.04597701149425287,False
orion_hek293t,t19,cis_min_5kb,HMGXB3,1.0,0.4507042253521127,True
orion_hek293t,t19,cis_min_5kb,HOMEZ,0.34296028880866425,0.0,True
orion_hek293t,t19,cis_min_5kb,HSBP1,0.924187725631769,0.014925373134328358,False
orion_hek293t,t19,cis_min_5kb,HSP90AB1,0.5018050541516246,0.0,False
orion_hek293t,t19,cis_min_5kb,IFI27L2,0.45848375451263534,0.01282051282051282,False
orion_hek293t,t19,cis_min_5kb,IFNAR2,0.9638989169675091,0.015873015873015872,False
orion_hek293t,t19,cis_min_5kb,IFNGR2,0.6714801444043321,0.08,False
orion_hek293t,t19,cis_min_5kb,IREB2,0.38267148014440433,0.027777777777777776,False
orion_hek293t,t19,cis_min_5kb,KDM5A,1.0,0.0,True
orion_hek293t,t19,cis_min_5kb,KHDRBS1,0.6101083032490975,0.025,False
orion_hek293t,t19,cis_min_5kb,KHSRP,1.0,0.14583333333333334,False
orion_hek293t,t19,cis_min_5kb,KIF21B,0.5379061371841155,0.23728813559322035,False
orion_hek293t,t19,cis_min_5kb,KIF2A,0.45126353790613716,0.13333333333333333,False
orion_hek293t,t19,cis_min_5kb,KMT2A,0.9711191335740073,0.17054263565891473,False
orion_hek293t,t19,cis_min_5kb,LDLR,0.8736462093862816,0.060240963855421686,False
orion_hek293t,t19,cis_min_5kb,LENG1,0.8916967509025271,0.0,False
orion_hek293t,t19,cis_min_5kb,LMAN1,0.3249097472924187,0.0196078431372549,False
orion_hek293t,t19,cis_min_5kb,LMBRD2,0.6606498194945849,0.05263157894736842,True
orion_hek293t,t19,cis_min_5kb,LPCAT3,0.1407942238267148,0.0,False
orion_hek293t,t19,cis_min_5kb,MAP2K2,0.9602888086642599,0.024691358024691357,False
orion_hek293t,t19,cis_min_5kb,MAPK7,0.2743682310469314,0.04878048780487805,True
orion_hek293t,t19,cis_min_5kb,MARCKSL1,0.8700361010830325,0.14285714285714285,False
orion_hek293t,t19,cis_min_5kb,MBD4,0.516245487364621,0.034482758620689655,False
orion_hek293t,t19,cis_min_5kb,MED13,1.0,0.0032258064516129032,False
orion_hek293t,t19,cis_min_5kb,MED15,0.9711191335740073,0.0,True
orion_hek293t,t19,cis_min_5kb,MED25,0.29963898916967513,0.0,True
orion_hek293t,t19,cis_min_5kb,MLKL,0.9025270758122743,0.0,False
orion_hek293t,t19,cis_min_5kb,MLLT10,0.0830324909747292,0.010416666666666666,True
orion_hek293t,t19,cis_min_5kb,MSANTD4,0.927797833935018,0.015503875968992248,False
orion_hek293t,t19,cis_min_5kb,MSI2,0.296028880866426,0.06451612903225806,False
orion_hek293t,t19,cis_min_5kb,MTA1,0.9963898916967509,0.07547169811320754,False
orion_hek293t,t19,cis_min_5kb,MTF1,1.0,0.04238921001926782,False
orion_hek293t,t19,cis_min_5kb,MTHFSD,0.9963898916967509,0.019230769230769232,False
orion_hek293t,t19,cis_min_5kb,MTM1,0.25270758122743686,0.06666666666666667,False
orion_hek293t,t19,cis_min_5kb,MYD88,0.8375451263537906,0.0223463687150838,True
orion_hek293t,t19,cis_min_5kb,MYPOP,0.9675090252707581,0.13592233009708737,False
orion_hek293t,t19,cis_min_5kb,MYRF,0.9097472924187726,0.008403361344537815,False
orion_hek293t,t19,cis_min_5kb,NABP2,0.9602888086642599,0.06382978723404255,True
orion_hek293t,t19,cis_min_5kb,NAIF1,0.9927797833935018,0.11403508771929824,True
orion_hek293t,t19,cis_min_5kb,NCLN,0.9963898916967509,0.05357142857142857,False
orion_hek293t,t19,cis_min_5kb,NFE2L1,0.09025270758122739,0.00303951367781155,False
orion_hek293t,t19,cis_min_5kb,NGLY1,0.7653429602888087,0.0,False
orion_hek293t,t19,cis_min_5kb,NIPAL3,0.8880866425992779,0.007751937984496124,True
orion_hek293t,t19,cis_min_5kb,NIPSNAP3A,0.4151624548736462,0.0,False
orion_hek293t,t19,cis_min_5kb,NT5DC1,0.6570397111913358,0.0,False
orion_hek293t,t19,cis_min_5kb,NUP37,0.667870036101083,0.0,True
orion_hek293t,t19,cis_min_5kb,PAN2,0.848375451263538,0.05128205128205128,True
orion_hek293t,t19,cis_min_5kb,PAPOLA,0.9458483754512635,0.0,False
orion_hek293t,t19,cis_min_5kb,PARP3,0.9855595667870036,0.02564102564102564,True
orion_hek293t,t19,cis_min_5kb,PATL1,0.7220216606498195,0.12280701754385964,False
orion_hek293t,t19,cis_min_5kb,PBLD,0.7689530685920578,0.02127659574468085,True
orion_hek293t,t19,cis_min_5kb,PCGF1,1.0,0.18823529411764706,False
orion_hek293t,t19,cis_min_5kb,PCGF6,1.0,0.03296703296703297,False
orion_hek293t,t19,cis_min_5kb,PDCD4,0.37545126353790614,0.0,False
orion_hek293t,t19,cis_min_5kb,PDE6D,0.5595667870036101,0.0,True
orion_hek293t,t19,cis_min_5kb,PDK1,0.21660649819494582,0.0,False
orion_hek293t,t19,cis_min_5kb,PDK3,0.3393501805054152,0.0,False
orion_hek293t,t19,cis_min_5kb,PGLS,0.667870036101083,0.06666666666666667,False
orion_hek293t,t19,cis_min_5kb,PHF11,0.5018050541516246,0.03225806451612903,False
orion_hek293t,t19,cis_min_5kb,PHF19,0.9855595667870036,0.0012453300124533001,False
orion_hek293t,t19,cis_min_5kb,PHF23,0.9927797833935018,0.07142857142857142,True
orion_hek293t,t19,cis_min_5kb,PHF8,0.9963898916967509,0.03076923076923077,False
orion_hek293t,t19,cis_min_5kb,PI4KB,0.9783393501805054,0.0078125,False
orion_hek293t,t19,cis_min_5kb,PIM2,0.07942238267148016,0.0,False
orion_hek293t,t19,cis_min_5kb,PIN1,0.5595667870036101,0.06666666666666667,False
orion_hek293t,t19,cis_min_5kb,PINK1,1.0,0.04081632653061224,False
orion_hek293t,t19,cis_min_5kb,PKN3,0.3321299638989169,0.017543859649122806,False
orion_hek293t,t19,cis_min_5kb,PLAGL2,0.4476534296028881,0.0,True
orion_hek293t,t19,cis_min_5kb,PLCG1,0.4368231046931408,0.0,False
orion_hek293t,t19,cis_min_5kb,PNP,0.776173285198556,0.0,True
orion_hek293t,t19,cis_min_5kb,POLD4,0.9025270758122743,0.0,False
orion_hek293t,t19,cis_min_5kb,POR,0.9638989169675091,0.07317073170731707,False
orion_hek293t,t19,cis_min_5kb,PPIF,0.552346570397112,0.0,False
orion_hek293t,t19,cis_min_5kb,PPIP5K2,0.8050541516245487,0.058823529411764705,True
orion_hek293t,t19,cis_min_5kb,PQBP1,1.0,0.00684931506849315,False
orion_hek293t,t19,cis_min_5kb,PRDX3,0.4151624548736462,0.0,False
orion_hek293t,t19,cis_min_5kb,PRKAB2,0.9747292418772563,0.0064516129032258064,False
orion_hek293t,t19,cis_min_5kb,PRKACA,0.40072202166064985,0.0,False
orion_hek293t,t19,cis_min_5kb,PRMT2,0.552346570397112,0.013333333333333334,False
orion_hek293t,t19,cis_min_5kb,PRMT6,0.9566787003610109,0.023809523809523808,False
orion_hek293t,t19,cis_min_5kb,PRMT7,0.6859205776173285,0.03508771929824561,True
orion_hek293t,t19,cis_min_5kb,PRNP,0.148014440433213,0.0,False
orion_hek293t,t19,cis_min_5kb,PSKH1,0.09747292418772568,0.023809523809523808,False
orion_hek293t,t19,cis_min_5kb,PSMB9,0.11913357400722024,0.0,True
orion_hek293t,t19,cis_min_5kb,PTMS,0.4620938628158845,0.016129032258064516,True
orion_hek293t,t19,cis_min_5kb,PTOV1,0.2743682310469314,0.04854368932038835,False
orion_hek293t,t19,cis_min_5kb,PYCR1,0.4548736462093863,0.1875,True
orion_hek293t,t19,cis_min_5kb,R3HCC1L,1.0,0.0,False
orion_hek293t,t19,cis_min_5kb,RAB11FIP5,0.5270758122743682,0.0,False
orion_hek293t,t19,cis_min_5kb,RAB5A,0.8664259927797834,0.021739130434782608,True
orion_hek293t,t19,cis_min_5kb,RABEP2,0.5198555956678701,0.0625,True
orion_hek293t,t19,cis_min_5kb,RBM18,0.9891696750902527,0.018867924528301886,True
orion_hek293t,t19,cis_min_5kb,RBM26,1.0,0.15584415584415584,False
orion_hek293t,t19,cis_min_5kb,RBM4B,0.16967509025270755,0.0,False
orion_hek293t,t19,cis_min_5kb,RBM5,0.8808664259927798,0.21153846153846154,False
orion_hek293t,t19,cis_min_5kb,RC3H2,0.8953068592057761,0.038834951456310676,False
orion_hek293t,t19,cis_min_5kb,REV1,0.08664259927797835,0.038461538461538464,False
orion_hek293t,t19,cis_min_5kb,RNF10,0.9638989169675091,0.02932551319648094,True
orion_hek293t,t19,cis_min_5kb,RNF141,0.4115523465703971,0.014184397163120567,False
orion_hek293t,t19,cis_min_5kb,RNF2,1.0,0.009523809523809525,False
orion_hek293t,t19,cis_min_5kb,RSRC1,0.9783393501805054,0.02564102564102564,True
orion_hek293t,t19,cis_min_5kb,S100A11,0.9350180505415162,0.012698412698412698,False
orion_hek293t,t19,cis_min_5kb,SAP30L,0.8880866425992779,0.0,False
orion_hek293t,t19,cis_min_5kb,SEMA4F,0.8194945848375451,0.09859154929577464,False
orion_hek293t,t19,cis_min_5kb,SFXN4,0.11191335740072206,0.0,False
orion_hek293t,t19,cis_min_5kb,SH2D3A,0.04693140794223827,0.023255813953488372,True
orion_hek293t,t19,cis_min_5kb,SHPRH,0.3537906137184116,0.0,False
orion_hek293t,t19,cis_min_5kb,SIN3B,0.9169675090252708,0.022388059701492536,False
orion_hek293t,t19,cis_min_5kb,SLC25A13,1.0,0.010752688172043012,False
orion_hek293t,t19,cis_min_5kb,SLC39A1,0.15523465703971118,0.0,True
orion_hek293t,t19,cis_min_5kb,SLC44A1,0.9711191335740073,0.0029239766081871343,False
orion_hek293t,t19,cis_min_5kb,SLIRP,1.0,0.19117647058823528,True
orion_hek293t,t19,cis_min_5kb,SMARCA5,0.9747292418772563,0.00909090909090909,False
orion_hek293t,t19,cis_min_5kb,SMARCC2,0.3212996389891697,0.030303030303030304,False
orion_hek293t,t19,cis_min_5kb,SMYD2,0.7075812274368232,0.015873015873015872,False
orion_hek293t,t19,cis_min_5kb,SND1,0.09747292418772568,0.0024630541871921183,False
orion_hek293t,t19,cis_min_5kb,SNN,0.20938628158844763,0.0,False
orion_hek293t,t19,cis_min_5kb,SNRK,0.516245487364621,0.03225806451612903,False
orion_hek293t,t19,cis_min_5kb,SNX4,0.12635379061371843,0.004160887656033287,False
orion_hek293t,t19,cis_min_5kb,SOCS5,0.9386281588447654,0.0,False
orion_hek293t,t19,cis_min_5kb,SRSF5,0.9061371841155235,0.027777777777777776,False
orion_hek293t,t19,cis_min_5kb,SSR4,1.0,0.05128205128205128,True
orion_hek293t,t19,cis_min_5kb,STAT6,0.5956678700361011,0.038461538461538464,True
orion_hek293t,t19,cis_min_5kb,STK3,0.8303249097472925,0.04081632653061224,True
orion_hek293t,t19,cis_min_5kb,SUPT7L,0.8844765342960289,0.008620689655172414,True
orion_hek293t,t19,cis_min_5kb,SYVN1,1.0,0.22282608695652173,False
orion_hek293t,t19,cis_min_5kb,TAF4,1.0,0.04251012145748988,False
orion_hek293t,t19,cis_min_5kb,TARBP2,0.4368231046931408,0.0,True
orion_hek293t,t19,cis_min_5kb,TBC1D13,0.4693140794223827,0.02857142857142857,False
orion_hek293t,t19,cis_min_5kb,TBC1D19,0.8880866425992779,0.05555555555555555,False
orion_hek293t,t19,cis_min_5kb,TBCK,1.0,0.034782608695652174,True
orion_hek293t,t19,cis_min_5kb,TDRD7,0.06137184115523464,0.0,False
orion_hek293t,t19,cis_min_5kb,TEAD4,0.7617328519855595,0.03773584905660377,False
orion_hek293t,t19,cis_min_5kb,TESK2,0.8447653429602888,0.06557377049180328,False
orion_hek293t,t19,cis_min_5kb,TEX2,0.9530685920577617,0.030927835051546393,False
orion_hek293t,t19,cis_min_5kb,TFCP2,1.0,0.017543859649122806,False
orion_hek293t,t19,cis_min_5kb,THAP3,0.9638989169675091,0.04,False
orion_hek293t,t19,cis_min_5kb,THAP7,1.0,0.011428571428571429,False
orion_hek293t,t19,cis_min_5kb,TIMM17B,0.9891696750902527,0.004322766570605188,False
orion_hek293t,t19,cis_min_5kb,TIMM50,0.9494584837545126,0.018626309662398137,False
orion_hek293t,t19,cis_min_5kb,TMCO6,0.9819494584837545,0.0196078431372549,False
orion_hek293t,t19,cis_min_5kb,TMED3,0.07581227436823101,0.029850746268656716,False
orion_hek293t,t19,cis_min_5kb,TMEM104,1.0,0.0784313725490196,True
orion_hek293t,t19,cis_min_5kb,TMEM186,0.8953068592057761,0.018867924528301886,False
